id;emp_id;core_competency;tool_capability;category;skill;experience;level;certification;learning_interest;community
6257;67;CORE CONSULTING;1;Industry Vertical Experience;High Tech;1;2 - Proficient;2;2 - Engage;2
6258;67;CORE CONSULTING;1;Industry Vertical Experience;Financial Services;2;1 - Competent;2;1 - Develop;2
6259;67;CORE CONSULTING;1;Industry Vertical Experience;Communications / Telecom;1;1 - Competent;2;1 - Develop;2
6260;67;CORE CONSULTING;1;Industry Vertical Experience;Retail;1;1 - Competent;2;1 - Develop;2
6261;67;CORE CONSULTING;1;Industry Vertical Experience;Healthcare & Life Sciences;1;1 - Competent;2;1 - Develop;2
6262;67;CORE CONSULTING;1;Industry Vertical Experience;Media & Entertainment;1;1 - Competent;2;1 - Develop;2
6263;67;CORE CONSULTING;1;Industry Vertical Experience;Manufacturing;1;1 - Competent;2;1 - Develop;2
6264;67;CORE CONSULTING;1;Industry Vertical Experience;PubSec;2;2 - Proficient;2;2 - Engage;2
6265;67;CORE CONSULTING;1;Education;MBA;;;2;;2
6266;67;CORE CONSULTING;1;Education;;;;2;;2
6267;67;CORE CONSULTING;1;Education;;;;2;;2
6268;67;CORE CONSULTING;1;Education;;;;2;;2
6269;67;PROGRAM MANAGEMENT;3;General;PMO;1;4 - Mastery;2;3 - Accelerate;2
6270;67;PROGRAM MANAGEMENT;3;General;Cross functional delivery management;1;2 - Proficient;2;3 - Accelerate;2
6271;67;PROGRAM MANAGEMENT;3;General;Organizational structure definition;1;2 - Proficient;2;3 - Accelerate;2
6272;67;PROGRAM MANAGEMENT;3;General;Process definition and improvement;1;2 - Proficient;2;3 - Accelerate;2
6273;67;PROGRAM MANAGEMENT;3;General;Risk management;1;3 - Advanced;2;3 - Accelerate;2
6274;67;PROGRAM MANAGEMENT;3;General;Communications management;1;1 - Competent;2;3 - Accelerate;2
6275;67;PROGRAM MANAGEMENT;3;General;Project Management Structure ;1;3 - Advanced;2;3 - Accelerate;2
6276;67;PROGRAM MANAGEMENT;3;General;Program Documentation and Planning;1;2 - Proficient;2;3 - Accelerate;2
6277;67;PROGRAM MANAGEMENT;3;General;Technical Project Management;1;4 - Mastery;2;3 - Accelerate;2
6278;67;PROGRAM MANAGEMENT;3;General;RFP Development and Execution;1;1 - Competent;2;3 - Accelerate;2
6279;67;PROGRAM MANAGEMENT;3;General;Budget Management ;1;2 - Proficient;2;3 - Accelerate;2
6280;67;PROGRAM MANAGEMENT;3;Execution Experience ;Kanban method;3;0 - No Experience;2;3 - Accelerate;2
6281;67;PROGRAM MANAGEMENT;3;Execution Experience ;Waterfall;1;3 - Advanced;2;3 - Accelerate;2
6282;67;PROGRAM MANAGEMENT;3;Execution Experience ;Water-gile (hybrid);1;3 - Advanced;2;3 - Accelerate;2
6283;67;PROGRAM MANAGEMENT;3;Execution Experience ;Offshore Delivery Model Experience (delivery role);1;2 - Proficient;2;3 - Accelerate;2
6284;67;PROGRAM MANAGEMENT;3;Execution Experience ;Offshore Delivery Model Experience (leadership role);1;2 - Proficient;2;3 - Accelerate;2
6285;67;PROGRAM MANAGEMENT;3;Execution Experience ;;;;2;;2
6286;67;PROGRAM MANAGEMENT;3;Project Management Suites;VersionOne;3;0 - No Experience;2;3 - Accelerate;2
6287;67;PROGRAM MANAGEMENT;3;Project Management Suites;Microsoft Project;1;4 - Mastery;2;3 - Accelerate;2
6288;67;PROGRAM MANAGEMENT;3;Project Management Suites;JIRA;3;0 - No Experience;2;3 - Accelerate;2
6289;67;PROGRAM MANAGEMENT;3;Certifications;PMP / Project Management Professional;3;0 - No Experience;2;3 - Accelerate;2
6290;67;PROGRAM MANAGEMENT;3;Certifications;PMI - ACP;3;0 - No Experience;2;3 - Accelerate;2
6291;67;PROGRAM MANAGEMENT;3;Certifications;;;;2;;2
6292;67;PROGRAM MANAGEMENT;3;Certifications;;;;2;;2
6293;67;Product Management ;1;General Tools ;Rally ;1;1 - Competent;2;3 - Accelerate;2
6294;67;Product Management ;1;General Tools ;Slack;1;1 - Competent;2;3 - Accelerate;2
6295;67;Product Management ;1;General Tools ;Asana;3;0 - No Experience;2;3 - Accelerate;2
6296;67;Product Management ;1;General Tools ;Trello ;3;0 - No Experience;2;3 - Accelerate;2
6297;67;Product Management ;1;General Tools ;;;;2;;2
6298;67;Product Management ;1;Certifications ;SAFe Product Manager/Product Owner certification;3;0 - No Experience;2;3 - Accelerate;2
6299;67;Product Management ;1;Certifications ;SAFe Agilest;3;0 - No Experience;2;3 - Accelerate;2
6300;67;Product Management ;1;Certifications ;PMI - ACP;3;0 - No Experience;2;3 - Accelerate;2
6301;67;Product Management ;1;Certifications ;Certified Scrum Master/Product Owner;3;0 - No Experience;2;3 - Accelerate;2
6302;67;Product Management ;1;Certifications ;Certified Scrum Professional;3;0 - No Experience;2;3 - Accelerate;2
6303;67;Product Management ;1;Certifications ;Professional Scrum Master/Product Owner;3;0 - No Experience;2;3 - Accelerate;2
6304;67;Product Management ;1;Certifications ;;;;2;;2
6305;67;Product Management ;1;Certifications ;;;;2;;2
6306;67;Product Management ;3;General / UX Design;General;3;0 - No Experience;2;3 - Accelerate;2
6307;67;Product Management ;3;General / UX Design;General;3;0 - No Experience;2;3 - Accelerate;2
6308;67;Product Management ;3;General / UX Design;General;1;2 - Proficient;2;3 - Accelerate;2
6309;67;Product Management ;3;General / UX Design;General;1;2 - Proficient;2;3 - Accelerate;2
6310;67;Product Management ;3;General / UX Design;General;1;2 - Proficient;2;3 - Accelerate;2
6311;67;Product Management ;3;General / UX Design;UX Design;1;2 - Proficient;2;3 - Accelerate;2
6312;67;Product Management ;3;General / UX Design;UX Design;1;2 - Proficient;2;3 - Accelerate;2
6313;67;Product Management ;3;General / UX Design;UX Design;1;2 - Proficient;2;3 - Accelerate;2
6314;67;Product Management ;3;General / UX Design;UX Design;1;2 - Proficient;2;3 - Accelerate;2
6315;67;Product Management ;3;Strategy & Execution;Product strategy;1;2 - Proficient;2;3 - Accelerate;2
6316;67;Product Management ;3;Strategy & Execution;KPI definition;1;2 - Proficient;2;3 - Accelerate;2
6317;67;Product Management ;3;Strategy & Execution;Requirements definition;1;2 - Proficient;2;3 - Accelerate;2
6318;67;Product Management ;3;Strategy & Execution;Requirements prioritization;1;2 - Proficient;2;3 - Accelerate;2
6319;67;Product Management ;3;Strategy & Execution;Road-mapping;1;2 - Proficient;2;3 - Accelerate;2
6320;67;Product Management ;3;Strategy & Execution;Backlog refinement;1;2 - Proficient;2;3 - Accelerate;2
6321;67;Product Management ;3;Strategy & Execution;Business Case Creation and Budget Management;1;2 - Proficient;2;3 - Accelerate;2
6322;67;DIGITAL ENABLEMENT;4;MarTech;Analytics;1;2 - Proficient;2;3 - Accelerate;2
6323;67;DIGITAL ENABLEMENT;4;MarTech;Content Management Systems;1;2 - Proficient;2;3 - Accelerate;2
6324;67;DIGITAL ENABLEMENT;4;MarTech;A/B & Multi-Variate Testing;3;0 - No Experience;2;3 - Accelerate;2
6325;67;DIGITAL ENABLEMENT;4;MarTech;Personalization & Targeting Engines;3;0 - No Experience;2;3 - Accelerate;2
6326;67;DIGITAL ENABLEMENT;4;MarTech;Digital Asset Management;3;0 - No Experience;2;3 - Accelerate;2
6327;67;DIGITAL ENABLEMENT;4;MarTech;E-Mail / Marketing Automation Platforms;3;0 - No Experience;2;3 - Accelerate;2
6328;67;DIGITAL ENABLEMENT;4;MarTech;Data Management Platforms (DMP);3;0 - No Experience;2;3 - Accelerate;2
6329;67;DIGITAL ENABLEMENT;4;MarTech;Social Marketing Platforms;3;0 - No Experience;2;3 - Accelerate;2
6330;67;DIGITAL ENABLEMENT;4;MarTech;;;;2;;2
6331;67;DIGITAL ENABLEMENT;4;MarTech;;;;2;;2
6332;67;DIGITAL ENABLEMENT;4;MarTech;;;;2;;2
6333;67;DIGITAL ENABLEMENT;4;e-Commerce;Core E-Commerce Platforms;3;0 - No Experience;2;3 - Accelerate;2
6334;67;DIGITAL ENABLEMENT;4;e-Commerce;Subscription Engines;3;0 - No Experience;2;3 - Accelerate;2
6335;67;DIGITAL ENABLEMENT;4;e-Commerce;Product Information Management (PIM);3;0 - No Experience;2;3 - Accelerate;2
6336;67;DIGITAL ENABLEMENT;4;e-Commerce;Search Engine;3;0 - No Experience;2;3 - Accelerate;2
6337;67;DIGITAL ENABLEMENT;4;e-Commerce;;3;0 - No Experience;2;3 - Accelerate;2
6338;67;DIGITAL ENABLEMENT;4;e-Commerce;;;;2;;2
6339;67;DIGITAL ENABLEMENT;4;e-Commerce;;;;2;;2
6340;67;DIGITAL ENABLEMENT;4;CRM;CRM;1;2 - Proficient;2;3 - Accelerate;2
6341;67;DIGITAL ENABLEMENT;4;ERP;ERP;1;2 - Proficient;2;3 - Accelerate;2
6342;67;DIGITAL ENABLEMENT;4;Cloud;Cloud;3;0 - No Experience;2;3 - Accelerate;2
6343;67;DIGITAL ENABLEMENT;4;Mobile;Native;3;0 - No Experience;2;3 - Accelerate;2
6344;67;DIGITAL ENABLEMENT;4;Mobile;Hybrid;3;0 - No Experience;2;3 - Accelerate;2
6345;67;DIGITAL ENABLEMENT;2;General;Platform Architecture Design & Definition;3;0 - No Experience;2;3 - Accelerate;2
6346;67;DIGITAL ENABLEMENT;2;General;Platform Evaluation & Selection;3;0 - No Experience;2;3 - Accelerate;2
6347;67;DIGITAL ENABLEMENT;2;General;Enterprise Architecture Design & Definition;3;0 - No Experience;2;3 - Accelerate;2
6348;67;DIGITAL ENABLEMENT;2;General;Buy vs. Build Assessments;3;0 - No Experience;2;3 - Accelerate;2
6349;67;DIGITAL ENABLEMENT;2;General;Functional Architecture Design & Definition;3;0 - No Experience;2;3 - Accelerate;2
6350;67;DIGITAL ENABLEMENT;2;General;Technical Integration Design & Implementation;1;2 - Proficient;2;3 - Accelerate;2
6351;67;DIGITAL ENABLEMENT;2;General;Technical Specification Documentation;1;2 - Proficient;2;3 - Accelerate;2
6352;67;DIGITAL ENABLEMENT;2;General;Java / J2EE Development;2;2 - Proficient;2;3 - Accelerate;2
6353;67;DIGITAL ENABLEMENT;2;General;C# / .Net Development;3;0 - No Experience;2;3 - Accelerate;2
6354;67;DIGITAL ENABLEMENT;2;General;Scripting Technologies (Specify);3;0 - No Experience;2;3 - Accelerate;2
6355;67;DIGITAL ENABLEMENT;2;General;Mobile App Development (Hybrid/Native, Specify);2;2 - Proficient;2;3 - Accelerate;2
6356;67;DIGITAL ENABLEMENT;2;General;E-Commerce Catalog Design & Definition;3;0 - No Experience;2;3 - Accelerate;2
6357;67;DIGITAL ENABLEMENT;2;General;End-to-End Testing;1;1 - Competent;2;3 - Accelerate;2
6358;67;DIGITAL ENABLEMENT;2;General;Performance Testing;1;1 - Competent;2;3 - Accelerate;2
6359;67;DIGITAL ENGAGEMENT & OPERATIONS;1;DIGITAL ENGAGEMENT & OPERATIONS;Percolate (Campaign Planning);3;0 - No Experience;2;3 - Accelerate;2
6360;67;DIGITAL ENGAGEMENT & OPERATIONS;1;DIGITAL ENGAGEMENT & OPERATIONS;Sprinklr (Campaign Planning);3;0 - No Experience;2;3 - Accelerate;2
6361;67;DIGITAL ENGAGEMENT & OPERATIONS;1;DIGITAL ENGAGEMENT & OPERATIONS;Adobe Analytics (Campaign Optimization);3;0 - No Experience;2;3 - Accelerate;2
6362;67;DIGITAL ENGAGEMENT & OPERATIONS;1;DIGITAL ENGAGEMENT & OPERATIONS;Tableau (Campaign Optimization);2;2 - Proficient;2;3 - Accelerate;2
6363;67;DIGITAL ENGAGEMENT & OPERATIONS;1;DIGITAL ENGAGEMENT & OPERATIONS;Pardot (Campaign Optimization);3;0 - No Experience;2;3 - Accelerate;2
6364;67;DIGITAL ENGAGEMENT & OPERATIONS;1;DIGITAL ENGAGEMENT & OPERATIONS;Salesforce (Leads);2;1 - Competent;2;3 - Accelerate;2
6365;67;DIGITAL ENGAGEMENT & OPERATIONS;1;DIGITAL ENGAGEMENT & OPERATIONS;Marketo (Leads /Campaign Planning);3;0 - No Experience;2;3 - Accelerate;2
6366;67;DIGITAL ENGAGEMENT & OPERATIONS;1;DIGITAL ENGAGEMENT & OPERATIONS;Hubspot (Leads);3;0 - No Experience;2;3 - Accelerate;2
6367;67;DIGITAL ENGAGEMENT & OPERATIONS;1;DIGITAL ENGAGEMENT & OPERATIONS;SugarCRM (Leads);3;0 - No Experience;2;3 - Accelerate;2
6368;67;DIGITAL ENGAGEMENT & OPERATIONS;1;DIGITAL ENGAGEMENT & OPERATIONS;Brightedge (SEO/SEM);3;0 - No Experience;2;3 - Accelerate;2
6369;67;DIGITAL ENGAGEMENT & OPERATIONS;1;DIGITAL ENGAGEMENT & OPERATIONS;MOZ (SEO/SEM);3;0 - No Experience;2;3 - Accelerate;2
6370;67;DIGITAL ENGAGEMENT & OPERATIONS;1;DIGITAL ENGAGEMENT & OPERATIONS;Facebook Advertising/Engagement (Social);3;0 - No Experience;2;3 - Accelerate;2
6371;67;DIGITAL ENGAGEMENT & OPERATIONS;1;DIGITAL ENGAGEMENT & OPERATIONS;Twitter Advertising/Engagement (Social);3;0 - No Experience;2;3 - Accelerate;2
6372;67;DIGITAL ENGAGEMENT & OPERATIONS;3;DIGITAL ENGAGEMENT & OPERATIONS;Campaign planning campaign execution;3;0 - No Experience;2;3 - Accelerate;2
6373;67;DIGITAL ENGAGEMENT & OPERATIONS;3;DIGITAL ENGAGEMENT & OPERATIONS;Lead management;3;0 - No Experience;2;3 - Accelerate;2
6374;67;DIGITAL ENGAGEMENT & OPERATIONS;3;DIGITAL ENGAGEMENT & OPERATIONS;Order management Fulfillment;3;0 - No Experience;2;3 - Accelerate;2
6375;67;DIGITAL ENGAGEMENT & OPERATIONS;3;DIGITAL ENGAGEMENT & OPERATIONS;SEO/SEM;3;0 - No Experience;2;3 - Accelerate;2
6376;67;DIGITAL ENGAGEMENT & OPERATIONS;3;DIGITAL ENGAGEMENT & OPERATIONS;Social;3;0 - No Experience;2;3 - Accelerate;2
6377;67;DIGITAL ENGAGEMENT & OPERATIONS;3;DIGITAL ENGAGEMENT & OPERATIONS;Display;3;0 - No Experience;2;3 - Accelerate;2
6378;67;DIGITAL ENGAGEMENT & OPERATIONS;3;DIGITAL ENGAGEMENT & OPERATIONS;Email marketing;3;0 - No Experience;2;3 - Accelerate;2
6379;67;DIGITAL ENGAGEMENT & OPERATIONS;3;DIGITAL ENGAGEMENT & OPERATIONS;Multi-channel marketing;3;0 - No Experience;2;3 - Accelerate;2
6380;68;CORE CONSULTING;1;Core Consulting, Finance, Leadership;Data Strategy;1;1 - Competent;2;0 - Avoid;2
6381;68;CORE CONSULTING;1;Core Consulting, Finance, Leadership;Corporate Strategy;1;3 - Advanced;2;2 - Engage;2
6382;68;CORE CONSULTING;1;Core Consulting, Finance, Leadership;Competitive Strategy;1;3 - Advanced;2;2 - Engage;2
6383;68;CORE CONSULTING;1;Core Consulting, Finance, Leadership;Business Case Writing;1;3 - Advanced;2;2 - Engage;2
6384;68;CORE CONSULTING;1;Core Consulting, Finance, Leadership;Product Development;1;1 - Competent;2;3 - Accelerate;2
6385;68;CORE CONSULTING;1;Core Consulting, Finance, Leadership;Project Management;1;1 - Competent;2;1 - Develop;2
6386;68;CORE CONSULTING;1;Core Consulting, Finance, Leadership;Program Management ;1;1 - Competent;2;3 - Accelerate;2
6387;68;CORE CONSULTING;1;Core Consulting, Finance, Leadership;Financial Analysis (DCF, NPV, ROI, Cost Benefit Analysis, Market Research);1;3 - Advanced;2;2 - Engage;2
6388;68;CORE CONSULTING;1;Core Consulting, Finance, Leadership;Sensitivity Analysis;1;3 - Advanced;2;2 - Engage;2
6389;68;CORE CONSULTING;1;Core Consulting, Finance, Leadership;Go to Market (GTM Strategy, Outreach, RFP Response, SOW writing, Relationship Mgmt., Salesforce);;0 - No Experience;2;1 - Develop;2
6390;68;CORE CONSULTING;1;Core Consulting, Finance, Leadership;Orals Experience;;0 - No Experience;2;0 - Avoid;2
6391;68;CORE CONSULTING;1;Core Consulting, Finance, Leadership;Recruiting;1;2 - Proficient;2;3 - Accelerate;2
6392;68;CORE CONSULTING;1;Functional Experience;Public Speaking;1;2 - Proficient;2;2 - Engage;2
6393;68;CORE CONSULTING;1;Functional Experience;Product Management ;3;0 - No Experience;2;1 - Develop;2
6394;68;CORE CONSULTING;1;Functional Experience;Sales & Marketing;1;1 - Competent;2;0 - Avoid;2
6395;68;CORE CONSULTING;1;Functional Experience;Project Management;1;1 - Competent;2;0 - Avoid;2
6396;68;CORE CONSULTING;1;Functional Experience;Dev Ops;3;0 - No Experience;2;0 - Avoid;2
6397;68;CORE CONSULTING;1;Functional Experience;Finance;1;3 - Advanced;2;0 - Avoid;2
6398;68;CORE CONSULTING;1;Functional Experience;Operations;3;0 - No Experience;2;0 - Avoid;2
6399;68;CORE CONSULTING;1;Functional Experience;HR;3;0 - No Experience;2;1 - Develop;2
6400;68;CORE CONSULTING;1;Functional Experience;Supply Chain & Inventory Management;3;0 - No Experience;2;0 - Avoid;2
6401;68;CORE CONSULTING;1;Industry Vertical Experience;High Tech;1;4 - Mastery;2;3 - Accelerate;2
6402;68;CORE CONSULTING;1;Industry Vertical Experience;Financial Services;3;0 - No Experience;2;1 - Develop;2
6403;68;CORE CONSULTING;1;Industry Vertical Experience;Communications / Telecom;3;0 - No Experience;2;1 - Develop;2
6404;68;CORE CONSULTING;1;Industry Vertical Experience;Retail;3;0 - No Experience;2;1 - Develop;2
6405;68;CORE CONSULTING;1;Industry Vertical Experience;Healthcare & Life Sciences;3;0 - No Experience;2;1 - Develop;2
6406;68;CORE CONSULTING;1;Industry Vertical Experience;Media & Entertainment;3;0 - No Experience;2;1 - Develop;2
6407;68;CORE CONSULTING;1;Industry Vertical Experience;Manufacturing;3;0 - No Experience;2;1 - Develop;2
6408;68;CORE CONSULTING;1;Industry Vertical Experience;PubSec;1;3 - Advanced;2;3 - Accelerate;2
6409;68;CORE CONSULTING;1;Education;MBA;3;0 - No Experience;2;1 - Develop;2
6410;68;CORE CONSULTING;1;Education;;;;2;;2
6411;68;CORE CONSULTING;1;Education;;;;2;;2
6412;68;CORE CONSULTING;1;Education;;;;2;;2
6413;68;PROGRAM MANAGEMENT;3;General;PMO;3;0 - No Experience;2;0 - Avoid;2
6414;68;PROGRAM MANAGEMENT;3;General;Cross functional delivery management;1;1 - Competent;2;0 - Avoid;2
6415;68;PROGRAM MANAGEMENT;3;General;Organizational structure definition;1;1 - Competent;2;0 - Avoid;2
6416;68;PROGRAM MANAGEMENT;3;General;Process definition and improvement;3;0 - No Experience;2;0 - Avoid;2
6417;68;PROGRAM MANAGEMENT;3;General;Risk management;1;2 - Proficient;2;0 - Avoid;2
6418;68;PROGRAM MANAGEMENT;3;General;Communications management;3;0 - No Experience;2;0 - Avoid;2
6419;68;PROGRAM MANAGEMENT;3;General;Project Management Structure ;3;0 - No Experience;2;0 - Avoid;2
6420;68;PROGRAM MANAGEMENT;3;General;Program Documentation and Planning;3;0 - No Experience;2;0 - Avoid;2
6421;68;PROGRAM MANAGEMENT;3;General;Technical Project Management;3;0 - No Experience;2;0 - Avoid;2
6422;68;PROGRAM MANAGEMENT;3;General;RFP Development and Execution;3;0 - No Experience;2;0 - Avoid;2
6423;68;PROGRAM MANAGEMENT;3;General;Budget Management ;3;0 - No Experience;2;1 - Develop;2
6424;68;PROGRAM MANAGEMENT;3;Execution Experience ;Kanban method;3;0 - No Experience;2;1 - Develop;2
6425;68;PROGRAM MANAGEMENT;3;Execution Experience ;Waterfall;3;0 - No Experience;2;0 - Avoid;2
6426;68;PROGRAM MANAGEMENT;3;Execution Experience ;Water-gile (hybrid);3;0 - No Experience;2;0 - Avoid;2
6427;68;PROGRAM MANAGEMENT;3;Execution Experience ;Offshore Delivery Model Experience (delivery role);3;0 - No Experience;2;0 - Avoid;2
6428;68;PROGRAM MANAGEMENT;3;Execution Experience ;Offshore Delivery Model Experience (leadership role);3;0 - No Experience;2;0 - Avoid;2
6429;68;PROGRAM MANAGEMENT;3;Execution Experience ;;;;2;;2
6430;68;PROGRAM MANAGEMENT;3;Project Management Suites;VersionOne;3;0 - No Experience;2;0 - Avoid;2
6431;68;PROGRAM MANAGEMENT;3;Project Management Suites;Microsoft Project;3;0 - No Experience;2;0 - Avoid;2
6432;68;PROGRAM MANAGEMENT;3;Project Management Suites;JIRA;3;0 - No Experience;2;1 - Develop;2
6433;68;PROGRAM MANAGEMENT;3;Certifications;PMP / Project Management Professional;3;0 - No Experience;2;1 - Develop;2
6434;68;PROGRAM MANAGEMENT;3;Certifications;PMI - ACP;3;0 - No Experience;2;0 - Avoid;2
6435;68;PROGRAM MANAGEMENT;3;Certifications;;;;2;;2
6436;68;PROGRAM MANAGEMENT;3;Certifications;;;;2;;2
6437;68;Product Management ;1;General Tools ;Rally ;3;0 - No Experience;2;0 - Avoid;2
6438;68;Product Management ;1;General Tools ;Slack;1;3 - Advanced;2;2 - Engage;2
6439;68;Product Management ;1;General Tools ;Asana;3;0 - No Experience;2;0 - Avoid;2
6440;68;Product Management ;1;General Tools ;Trello ;3;1 - Competent;2;1 - Develop;2
6441;68;Product Management ;1;General Tools ;;;;2;;2
6442;68;Product Management ;1;Certifications ;SAFe Product Manager/Product Owner certification;3;0 - No Experience;2;0 - Avoid;2
6443;68;Product Management ;1;Certifications ;SAFe Agilest;3;0 - No Experience;2;0 - Avoid;2
6444;68;Product Management ;1;Certifications ;PMI - ACP;3;0 - No Experience;2;0 - Avoid;2
6445;68;Product Management ;1;Certifications ;Certified Scrum Master/Product Owner;3;0 - No Experience;2;1 - Develop;2
6446;68;Product Management ;1;Certifications ;Certified Scrum Professional;3;0 - No Experience;2;1 - Develop;2
6447;68;Product Management ;1;Certifications ;Professional Scrum Master/Product Owner;3;0 - No Experience;2;1 - Develop;2
6448;68;Product Management ;1;Certifications ;;;;2;;2
6449;68;Product Management ;1;Certifications ;;;;2;;2
6450;68;Product Management ;3;General / UX Design;General;3;0 - No Experience;2;0 - Avoid;2
6451;68;Product Management ;3;General / UX Design;General;3;0 - No Experience;2;1 - Develop;2
6452;68;Product Management ;3;General / UX Design;General;1;3 - Advanced;2;3 - Accelerate;2
6453;68;Product Management ;3;General / UX Design;General;1;3 - Advanced;2;3 - Accelerate;2
6454;68;Product Management ;3;General / UX Design;General;1;3 - Advanced;2;3 - Accelerate;2
6455;68;Product Management ;3;General / UX Design;UX Design;1;1 - Competent;2;3 - Accelerate;2
6456;68;Product Management ;3;General / UX Design;UX Design;3;1 - Competent;2;1 - Develop;2
6457;68;Product Management ;3;General / UX Design;UX Design;3;1 - Competent;2;1 - Develop;2
6458;68;Product Management ;3;General / UX Design;UX Design;3;1 - Competent;2;1 - Develop;2
6459;68;Product Management ;3;Strategy & Execution;Product strategy;1;2 - Proficient;2;3 - Accelerate;2
6460;68;Product Management ;3;Strategy & Execution;KPI definition;1;2 - Proficient;2;3 - Accelerate;2
6461;68;Product Management ;3;Strategy & Execution;Requirements definition;3;1 - Competent;2;1 - Develop;2
6462;68;Product Management ;3;Strategy & Execution;Requirements prioritization;3;1 - Competent;2;1 - Develop;2
6463;68;Product Management ;3;Strategy & Execution;Road-mapping;3;1 - Competent;2;1 - Develop;2
6464;68;Product Management ;3;Strategy & Execution;Backlog refinement;3;1 - Competent;2;1 - Develop;2
6465;68;Product Management ;3;Strategy & Execution;Business Case Creation and Budget Management;3;1 - Competent;2;1 - Develop;2
6466;68;DIGITAL ENABLEMENT;4;MarTech;Analytics;3;0 - No Experience;2;0 - Avoid;2
6467;68;DIGITAL ENABLEMENT;4;MarTech;Content Management Systems;1;1 - Competent;2;0 - Avoid;2
6468;68;DIGITAL ENABLEMENT;4;MarTech;A/B & Multi-Variate Testing;1;2 - Proficient;2;2 - Engage;2
6469;68;DIGITAL ENABLEMENT;4;MarTech;Personalization & Targeting Engines;3;0 - No Experience;2;0 - Avoid;2
6470;68;DIGITAL ENABLEMENT;4;MarTech;Digital Asset Management;3;0 - No Experience;2;0 - Avoid;2
6471;68;DIGITAL ENABLEMENT;4;MarTech;E-Mail / Marketing Automation Platforms;3;0 - No Experience;2;0 - Avoid;2
6472;68;DIGITAL ENABLEMENT;4;MarTech;Data Management Platforms (DMP);3;0 - No Experience;2;0 - Avoid;2
6473;68;DIGITAL ENABLEMENT;4;MarTech;Social Marketing Platforms;3;0 - No Experience;2;0 - Avoid;2
6474;68;DIGITAL ENABLEMENT;4;MarTech;;;;2;;2
6475;68;DIGITAL ENABLEMENT;4;MarTech;;;;2;;2
6476;68;DIGITAL ENABLEMENT;4;MarTech;;;;2;;2
6477;68;DIGITAL ENABLEMENT;4;e-Commerce;Core E-Commerce Platforms;3;0 - No Experience;2;0 - Avoid;2
6478;68;DIGITAL ENABLEMENT;4;e-Commerce;Subscription Engines;3;0 - No Experience;2;0 - Avoid;2
6479;68;DIGITAL ENABLEMENT;4;e-Commerce;Product Information Management (PIM);3;0 - No Experience;2;0 - Avoid;2
6480;68;DIGITAL ENABLEMENT;4;e-Commerce;Search Engine;3;0 - No Experience;2;0 - Avoid;2
6481;68;DIGITAL ENABLEMENT;4;e-Commerce;;;;2;;2
6482;68;DIGITAL ENABLEMENT;4;e-Commerce;;;;2;;2
6483;68;DIGITAL ENABLEMENT;4;e-Commerce;;;;2;;2
6484;68;DIGITAL ENABLEMENT;4;CRM;CRM;3;0 - No Experience;2;0 - Avoid;2
6485;68;DIGITAL ENABLEMENT;4;ERP;ERP;3;0 - No Experience;2;0 - Avoid;2
6486;68;DIGITAL ENABLEMENT;4;Cloud;Cloud;3;0 - No Experience;2;0 - Avoid;2
6487;68;DIGITAL ENABLEMENT;4;Mobile;Native;3;0 - No Experience;2;0 - Avoid;2
6488;68;DIGITAL ENABLEMENT;4;Mobile;Hybrid;3;0 - No Experience;2;0 - Avoid;2
6489;68;DIGITAL ENABLEMENT;2;General;Platform Architecture Design & Definition;3;0 - No Experience;2;0 - Avoid;2
6490;68;DIGITAL ENABLEMENT;2;General;Platform Evaluation & Selection;3;0 - No Experience;2;0 - Avoid;2
6491;68;DIGITAL ENABLEMENT;2;General;Enterprise Architecture Design & Definition;3;0 - No Experience;2;0 - Avoid;2
6492;68;DIGITAL ENABLEMENT;2;General;Buy vs. Build Assessments;3;0 - No Experience;2;0 - Avoid;2
6493;68;DIGITAL ENABLEMENT;2;General;Functional Architecture Design & Definition;3;0 - No Experience;2;0 - Avoid;2
6494;68;DIGITAL ENABLEMENT;2;General;Technical Integration Design & Implementation;3;0 - No Experience;2;0 - Avoid;2
6495;68;DIGITAL ENABLEMENT;2;General;Technical Specification Documentation;3;0 - No Experience;2;1 - Develop;2
6496;68;DIGITAL ENABLEMENT;2;General;Java / J2EE Development;3;0 - No Experience;2;1 - Develop;2
6497;68;DIGITAL ENABLEMENT;2;General;C# / .Net Development;3;0 - No Experience;2;0 - Avoid;2
6498;68;DIGITAL ENABLEMENT;2;General;Scripting Technologies (Specify);3;0 - No Experience;2;1 - Develop;2
6499;68;DIGITAL ENABLEMENT;2;General;Mobile App Development (Hybrid/Native, Specify);3;0 - No Experience;2;1 - Develop;2
6500;68;DIGITAL ENABLEMENT;2;General;E-Commerce Catalog Design & Definition;3;0 - No Experience;2;0 - Avoid;2
6501;68;DIGITAL ENABLEMENT;2;General;End-to-End Testing;3;0 - No Experience;2;0 - Avoid;2
6502;68;DIGITAL ENABLEMENT;2;General;Performance Testing;3;0 - No Experience;2;0 - Avoid;2
6503;68;DIGITAL ENGAGEMENT & OPERATIONS;1;DIGITAL ENGAGEMENT & OPERATIONS;Percolate (Campaign Planning);3;0 - No Experience;2;0 - Avoid;2
6504;68;DIGITAL ENGAGEMENT & OPERATIONS;1;DIGITAL ENGAGEMENT & OPERATIONS;Sprinklr (Campaign Planning);3;0 - No Experience;2;0 - Avoid;2
