id,emp id,core comp,categ,tool_cap,skills,exp,Level,cert,interest,
9418,89,CORE CONSULTING,1,Functional Experience,Sales & Marketing,1,8,2,2 - Engage,2
9419,89,CORE CONSULTING,1,Functional Experience,Project Management,1,9,2,2 - Engage,2
9420,89,CORE CONSULTING,1,Functional Experience,Dev Ops,1,9,2,2 - Engage,2
9421,89,CORE CONSULTING,1,Functional Experience,Finance,1,9,2,0 - Avoid,2
9422,89,CORE CONSULTING,1,Functional Experience,Operations,1,9,2,2 - Engage,2
9423,89,CORE CONSULTING,1,Functional Experience,HR,3,6,2,0 - Avoid,2
9424,89,CORE CONSULTING,1,Functional Experience,Supply Chain & Inventory Management,1,8,2,0 - Avoid,2
9425,89,CORE CONSULTING,1,Industry Vertical Experience,High Tech,1,8,2,3 - Accelerate,2
9426,89,CORE CONSULTING,1,Industry Vertical Experience,Financial Services,1,10,2,0 - Avoid,2
9427,89,CORE CONSULTING,1,Industry Vertical Experience,Communications / Telecom,1,7,2,2 - Engage,2
9428,89,CORE CONSULTING,1,Industry Vertical Experience,Retail,3,6,2,1 - Develop,2
9429,89,CORE CONSULTING,1,Industry Vertical Experience,Healthcare & Life Sciences,3,6,2,0 - Avoid,2
9430,89,CORE CONSULTING,1,Industry Vertical Experience,Media & Entertainment,3,6,2,0 - Avoid,2
9431,89,CORE CONSULTING,1,Industry Vertical Experience,Manufacturing,3,6,2,0 - Avoid,2
9432,89,CORE CONSULTING,1,Industry Vertical Experience,PubSec,3,6,2,0 - Avoid,2
9433,89,CORE CONSULTING,1,Education,MBA,2,,1,,2
9434,89,CORE CONSULTING,1,Education,<OTHER HERE>,,,2,,2
9435,89,CORE CONSULTING,1,Education,<OTHER HERE>,,,2,,2
9436,89,CORE CONSULTING,1,Education,<OTHER HERE>,,,2,,2
9437,89,PROGRAM MANAGEMENT,3,General,PMO,1,9,2,2 - Engage,2
9438,89,PROGRAM MANAGEMENT,3,General,Cross functional delivery management,1,9,2,2 - Engage,2
9439,89,PROGRAM MANAGEMENT,3,General,Organizational structure definition,1,9,2,2 - Engage,2
9440,89,PROGRAM MANAGEMENT,3,General,Process definition and improvement,1,9,2,2 - Engage,2
9441,89,PROGRAM MANAGEMENT,3,General,Risk management,1,8,2,2 - Engage,2
9442,89,PROGRAM MANAGEMENT,3,General,Communications management,1,8,2,0 - Avoid,2
9443,89,PROGRAM MANAGEMENT,3,General,Project Management Structure ,1,9,2,2 - Engage,2
9444,89,PROGRAM MANAGEMENT,3,General,Program Documentation and Planning,1,9,2,2 - Engage,2
9445,89,PROGRAM MANAGEMENT,3,General,Technical Project Management,1,8,2,2 - Engage,2
9446,89,PROGRAM MANAGEMENT,3,General,RFP Development and Execution,1,7,2,0 - Avoid,2
9447,89,PROGRAM MANAGEMENT,3,General,Budget Management ,1,8,2,2 - Engage,2
9448,89,PROGRAM MANAGEMENT,3,Execution Experience ,Kanban method,1,8,2,2 - Engage,2
9449,89,PROGRAM MANAGEMENT,3,Execution Experience ,Waterfall,1,9,2,2 - Engage,2
9450,89,PROGRAM MANAGEMENT,3,Execution Experience ,Water-gile (hybrid),1,8,2,1 - Develop,2
9451,89,PROGRAM MANAGEMENT,3,Execution Experience ,Offshore Delivery Model Experience (delivery role),3,6,2,1 - Develop,2
9452,89,PROGRAM MANAGEMENT,3,Execution Experience ,Offshore Delivery Model Experience (leadership role),3,6,2,1 - Develop,2
9453,89,PROGRAM MANAGEMENT,3,Execution Experience ,<OTHER HERE>,,,2,,2
9454,89,PROGRAM MANAGEMENT,3,Project Management Suites,VersionOne,3,6,2,1 - Develop,2
9455,89,PROGRAM MANAGEMENT,3,Project Management Suites,Microsoft Project,1,9,2,2 - Engage,2
9456,89,PROGRAM MANAGEMENT,3,Project Management Suites,JIRA,3,6,2,1 - Develop,2
9457,89,PROGRAM MANAGEMENT,3,Certifications,PMP / Project Management Professional,,,2,,2
9458,89,PROGRAM MANAGEMENT,3,Certifications,PMI - ACP,,,2,,2
9459,89,PROGRAM MANAGEMENT,3,Certifications,<OTHER HERE>,,,2,,2
9460,89,PROGRAM MANAGEMENT,3,Certifications,<OTHER HERE>,,,2,,2
9461,89,Product Management ,1,General Tools ,Rally ,3,6,2,1 - Develop,2
9462,89,Product Management ,1,General Tools ,Slack,3,6,2,1 - Develop,2
9463,89,Product Management ,1,General Tools ,Asana,3,6,2,1 - Develop,2
9464,89,Product Management ,1,General Tools ,Trello ,1,9,2,2 - Engage,2
9465,89,Product Management ,1,General Tools ,<OTHER HERE>,,,2,,2
9466,89,Product Management ,1,Certifications ,SAFe Product Manager/Product Owner certification,,,2,,2
9467,89,Product Management ,1,Certifications ,SAFe Agilest,,,2,,2
9468,89,Product Management ,1,Certifications ,PMI - ACP,,,2,,2
9469,89,Product Management ,1,Certifications ,Certified Scrum Master/Product Owner,,,2,,2
9470,89,Product Management ,1,Certifications ,Certified Scrum Professional,,,2,,2
9471,89,Product Management ,1,Certifications ,Professional Scrum Master/Product Owner,,,2,,2
9472,89,Product Management ,1,Certifications ,<OTHER HERE>,,,2,,2
9473,89,Product Management ,1,Certifications ,<OTHER HERE>,,,2,,2
9474,89,Product Management ,3,General / UX Design,General,3,6,2,1 - Develop,2
9475,89,Product Management ,3,General / UX Design,General,3,6,2,1 - Develop,2
9476,89,Product Management ,3,General / UX Design,General,1,9,2,2 - Engage,2
9477,89,Product Management ,3,General / UX Design,General,1,9,2,2 - Engage,2
9478,89,Product Management ,3,General / UX Design,General,1,9,2,2 - Engage,2
9479,89,Product Management ,3,General / UX Design,UX Design,1,9,2,2 - Engage,2
9480,89,Product Management ,3,General / UX Design,UX Design,1,9,2,2 - Engage,2
9481,89,Product Management ,3,General / UX Design,UX Design,1,9,2,2 - Engage,2
9482,89,Product Management ,3,General / UX Design,UX Design,1,8,2,2 - Engage,2
9483,89,Product Management ,3,Strategy & Execution,Product strategy,3,6,2,1 - Develop,2
9484,89,Product Management ,3,Strategy & Execution,KPI definition,1,9,2,2 - Engage,2
9485,89,Product Management ,3,Strategy & Execution,Requirements definition,1,9,2,2 - Engage,2
9486,89,Product Management ,3,Strategy & Execution,Requirements prioritization,1,9,2,2 - Engage,2
9487,89,Product Management ,3,Strategy & Execution,Road-mapping,1,9,2,2 - Engage,2
9488,89,Product Management ,3,Strategy & Execution,Backlog refinement,1,9,2,2 - Engage,2
9489,89,Product Management ,3,Strategy & Execution,Business Case Creation and Budget Management,1,9,2,2 - Engage,2
9490,89,DIGITAL ENABLEMENT,4,MarTech,Analytics,3,6,2,1 - Develop,2
9491,89,DIGITAL ENABLEMENT,4,MarTech,Content Management Systems,3,6,2,1 - Develop,2
9492,89,DIGITAL ENABLEMENT,4,MarTech,A/B & Multi-Variate Testing,3,6,2,0 - Avoid,2
9493,89,DIGITAL ENABLEMENT,4,MarTech,Personalization & Targeting Engines,3,6,2,1 - Develop,2
9494,89,DIGITAL ENABLEMENT,4,MarTech,Digital Asset Management,3,6,2,1 - Develop,2
9495,89,DIGITAL ENABLEMENT,4,MarTech,E-Mail / Marketing Automation Platforms,3,6,2,1 - Develop,2
9496,89,DIGITAL ENABLEMENT,4,MarTech,Data Management Platforms (DMP),3,6,2,1 - Develop,2
9497,89,DIGITAL ENABLEMENT,4,MarTech,Social Marketing Platforms,3,6,2,1 - Develop,2
9498,89,DIGITAL ENABLEMENT,4,MarTech,<OTHER HERE>,,,2,,2
9499,89,DIGITAL ENABLEMENT,4,MarTech,<OTHER HERE>,,,2,,2
9500,89,DIGITAL ENABLEMENT,4,MarTech,<OTHER HERE>,,,2,,2
9501,89,DIGITAL ENABLEMENT,4,e-Commerce,Core E-Commerce Platforms,3,6,2,1 - Develop,2
9502,89,DIGITAL ENABLEMENT,4,e-Commerce,Subscription Engines,3,6,2,1 - Develop,2
9503,89,DIGITAL ENABLEMENT,4,e-Commerce,Product Information Management (PIM),3,6,2,1 - Develop,2
9504,89,DIGITAL ENABLEMENT,4,e-Commerce,Search Engine,3,6,2,1 - Develop,2
9505,89,DIGITAL ENABLEMENT,4,e-Commerce,<OTHER HERE>,,,2,,2
9506,89,DIGITAL ENABLEMENT,4,e-Commerce,<OTHER HERE>,,,2,,2
9507,89,DIGITAL ENABLEMENT,4,e-Commerce,<OTHER HERE>,,,2,,2
9508,89,DIGITAL ENABLEMENT,4,CRM,CRM,1,9,2,2 - Engage,2
9509,89,DIGITAL ENABLEMENT,4,ERP,ERP,1,8,2,0 - Avoid,2
9510,89,DIGITAL ENABLEMENT,4,Cloud,Cloud,1,8,2,2 - Engage,2
9511,89,DIGITAL ENABLEMENT,4,Mobile,Native,3,6,2,1 - Develop,2
9512,89,DIGITAL ENABLEMENT,4,Mobile,Hybrid,3,6,2,1 - Develop,2
9513,89,DIGITAL ENABLEMENT,2,General,Platform Architecture Design & Definition,1,8,2,2 - Engage,2
9514,89,DIGITAL ENABLEMENT,2,General,Platform Evaluation & Selection,1,8,2,2 - Engage,2
9515,89,DIGITAL ENABLEMENT,2,General,Enterprise Architecture Design & Definition,1,8,2,2 - Engage,2
9516,89,DIGITAL ENABLEMENT,2,General,Buy vs. Build Assessments,1,9,2,2 - Engage,2
9517,89,DIGITAL ENABLEMENT,2,General,Functional Architecture Design & Definition,1,8,2,2 - Engage,2
9518,89,DIGITAL ENABLEMENT,2,General,Technical Integration Design & Implementation,1,8,2,2 - Engage,2
9519,89,DIGITAL ENABLEMENT,2,General,Technical Specification Documentation,1,7,2,2 - Engage,2
9520,89,DIGITAL ENABLEMENT,2,General,Java / J2EE Development,3,6,2,0 - Avoid,2
9521,89,DIGITAL ENABLEMENT,2,General,C# / .Net Development,3,6,2,0 - Avoid,2
9522,89,DIGITAL ENABLEMENT,2,General,Scripting Technologies (Specify),3,6,2,0 - Avoid,2
9523,89,DIGITAL ENABLEMENT,2,General,"Mobile App Development (Hybrid/Native, Specify)",3,6,2,0 - Avoid,2
9524,89,DIGITAL ENABLEMENT,2,General,E-Commerce Catalog Design & Definition,3,6,2,0 - Avoid,2
9525,89,DIGITAL ENABLEMENT,2,General,End-to-End Testing,1,8,2,2 - Engage,2
9526,89,DIGITAL ENABLEMENT,2,General,Performance Testing,1,8,2,2 - Engage,2
9527,89,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Percolate (Campaign Planning),3,6,2,1 - Develop,2
9528,89,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Sprinklr (Campaign Planning),3,6,2,1 - Develop,2
9529,89,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Adobe Analytics (Campaign Optimization),3,6,2,1 - Develop,2
9530,89,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Tableau (Campaign Optimization),3,6,2,1 - Develop,2
9531,89,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Pardot (Campaign Optimization),3,6,2,1 - Develop,2
9532,89,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Salesforce (Leads),3,6,2,1 - Develop,2
9533,89,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Marketo (Leads /Campaign Planning),3,6,2,1 - Develop,2
9534,89,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Hubspot (Leads),3,6,2,1 - Develop,2
9535,89,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,SugarCRM (Leads),3,6,2,1 - Develop,2
9536,89,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Brightedge (SEO/SEM),3,6,2,1 - Develop,2
9537,89,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,MOZ (SEO/SEM),3,6,2,1 - Develop,2
9538,89,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Facebook Advertising/Engagement (Social),3,6,2,1 - Develop,2
9539,89,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Twitter Advertising/Engagement (Social),3,6,2,1 - Develop,2
9540,89,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Campaign planning campaign execution,3,6,2,1 - Develop,2
9541,89,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Lead management,3,6,2,1 - Develop,2
9542,89,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Order management Fulfillment,1,7,2,1 - Develop,2
9543,89,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,SEO/SEM,3,6,2,1 - Develop,2
9544,89,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Social,3,6,2,1 - Develop,2
9545,89,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Display,3,6,2,1 - Develop,2
9546,89,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Email marketing,3,6,2,1 - Develop,2
9547,89,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Multi-channel marketing,3,6,2,1 - Develop,2
9548,90,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Data Strategy,1,6,2,3 - Accelerate,2
9549,90,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Corporate Strategy,1,7,2,3 - Accelerate,2
9550,90,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Competitive Strategy,,,2,3 - Accelerate,2
9551,90,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Business Case Writing,,,2,0 - Avoid,2
9552,90,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Product Development,1,8,2,2 - Engage,2
9553,90,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Project Management,1,8,2,3 - Accelerate,2
9554,90,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Program Management ,1,8,2,3 - Accelerate,2
9555,90,CORE CONSULTING,1,"Core Consulting, Finance, Leadership","Financial Analysis (DCF, NPV, ROI, Cost Benefit Analysis, Market Research)",2,9,2,3 - Accelerate,2
9556,90,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Sensitivity Analysis,2,7,2,2 - Engage,2
9557,90,CORE CONSULTING,1,"Core Consulting, Finance, Leadership","Go to Market (GTM Strategy, Outreach, RFP Response, SOW writing, Relationship Mgmt., Salesforce)",1,8,2,2 - Engage,2
9558,90,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Orals Experience,1,7,2,1 - Develop,2
9559,90,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Recruiting,1,6,2,0 - Avoid,2
9560,90,CORE CONSULTING,1,Functional Experience,Public Speaking,1,7,2,0 - Avoid,2
9561,90,CORE CONSULTING,1,Functional Experience,Product Management ,1,8,2,2 - Engage,2
9562,90,CORE CONSULTING,1,Functional Experience,Sales & Marketing,1,7,2,2 - Engage,2
9563,90,CORE CONSULTING,1,Functional Experience,Project Management,1,9,2,2 - Engage,2
9564,90,CORE CONSULTING,1,Functional Experience,Dev Ops,1,8,2,2 - Engage,2
9565,90,CORE CONSULTING,1,Functional Experience,Finance,2,9,2,2 - Engage,2
9566,90,CORE CONSULTING,1,Functional Experience,Operations,1,9,2,2 - Engage,2
9567,90,CORE CONSULTING,1,Functional Experience,HR,1,7,2,2 - Engage,2
9568,90,CORE CONSULTING,1,Functional Experience,Supply Chain & Inventory Management,1,8,2,2 - Engage,2
9569,90,CORE CONSULTING,1,Industry Vertical Experience,High Tech,1,8,2,,2
9570,90,CORE CONSULTING,1,Industry Vertical Experience,Financial Services,1,8,2,,2
9571,90,CORE CONSULTING,1,Industry Vertical Experience,Communications / Telecom,2,9,2,,2
9572,90,CORE CONSULTING,1,Industry Vertical Experience,Retail,2,9,2,,2
9573,90,CORE CONSULTING,1,Industry Vertical Experience,Healthcare & Life Sciences,,,2,,2
9574,90,CORE CONSULTING,1,Industry Vertical Experience,Media & Entertainment,1,7,2,,2
9575,90,CORE CONSULTING,1,Industry Vertical Experience,Manufacturing,1,7,2,,2
9576,90,CORE CONSULTING,1,Industry Vertical Experience,PubSec,,,2,,2
9577,90,CORE CONSULTING,1,Education,MBA,,,2,,2
9578,90,CORE CONSULTING,1,Education,"BA, BS",2,,2,,2
9579,90,CORE CONSULTING,1,Education,<OTHER HERE>,,,2,,2
9580,90,CORE CONSULTING,1,Education,<OTHER HERE>,,,2,,2
9581,90,PROGRAM MANAGEMENT,3,General,PMO,1,8,2,2 - Engage,2
9582,90,PROGRAM MANAGEMENT,3,General,Cross functional delivery management,1,8,2,2 - Engage,2
9583,90,PROGRAM MANAGEMENT,3,General,Organizational structure definition,1,8,2,2 - Engage,2
9584,90,PROGRAM MANAGEMENT,3,General,Process definition and improvement,1,8,2,2 - Engage,2
9585,90,PROGRAM MANAGEMENT,3,General,Risk management,1,7,2,2 - Engage,2
9586,90,PROGRAM MANAGEMENT,3,General,Communications management,1,7,2,2 - Engage,2
9587,90,PROGRAM MANAGEMENT,3,General,Project Management Structure ,1,9,2,2 - Engage,2
9588,90,PROGRAM MANAGEMENT,3,General,Program Documentation and Planning,1,9,2,2 - Engage,2
9589,90,PROGRAM MANAGEMENT,3,General,Technical Project Management,1,8,2,2 - Engage,2
9590,90,PROGRAM MANAGEMENT,3,General,RFP Development and Execution,1,7,2,0 - Avoid,2
9591,90,PROGRAM MANAGEMENT,3,General,Budget Management ,1,9,2,3 - Accelerate,2
9592,90,PROGRAM MANAGEMENT,3,Execution Experience ,Kanban method,,,2,,2
9593,90,PROGRAM MANAGEMENT,3,Execution Experience ,Waterfall,,,2,,2
9594,90,PROGRAM MANAGEMENT,3,Execution Experience ,Water-gile (hybrid),,,2,,2
9595,90,PROGRAM MANAGEMENT,3,Execution Experience ,Offshore Delivery Model Experience (delivery role),1,8,2,,2
9596,90,PROGRAM MANAGEMENT,3,Execution Experience ,Offshore Delivery Model Experience (leadership role),1,8,2,,2
9597,90,PROGRAM MANAGEMENT,3,Execution Experience ,<OTHER HERE>,,,2,,2
9598,90,PROGRAM MANAGEMENT,3,Project Management Suites,VersionOne,,,2,,2
9599,90,PROGRAM MANAGEMENT,3,Project Management Suites,Microsoft Project,1,8,2,,2
9600,90,PROGRAM MANAGEMENT,3,Project Management Suites,JIRA,,,2,,2
9601,90,PROGRAM MANAGEMENT,3,Certifications,PMP / Project Management Professional,,,2,,2
9602,90,PROGRAM MANAGEMENT,3,Certifications,PMI - ACP,,,2,,2
9603,90,PROGRAM MANAGEMENT,3,Certifications,<OTHER HERE>,,,2,,2
9604,90,PROGRAM MANAGEMENT,3,Certifications,<OTHER HERE>,,,2,,2
9605,90,Product Management ,1,General Tools ,Rally ,,6,2,1 - Develop,2
9606,90,Product Management ,1,General Tools ,Slack,,6,2,1 - Develop,2
9607,90,Product Management ,1,General Tools ,Asana,,6,2,1 - Develop,2
9608,90,Product Management ,1,General Tools ,Trello ,,6,2,1 - Develop,2
9609,90,Product Management ,1,General Tools ,<OTHER HERE>,,,2,,2
9610,90,Product Management ,1,Certifications ,SAFe Product Manager/Product Owner certification,,6,2,1 - Develop,2
9611,90,Product Management ,1,Certifications ,SAFe Agilest,,6,2,1 - Develop,2
9612,90,Product Management ,1,Certifications ,PMI - ACP,,6,2,1 - Develop,2
9613,90,Product Management ,1,Certifications ,Certified Scrum Master/Product Owner,,6,2,1 - Develop,2
9614,90,Product Management ,1,Certifications ,Certified Scrum Professional,,6,2,1 - Develop,2
9615,90,Product Management ,1,Certifications ,Professional Scrum Master/Product Owner,,6,2,1 - Develop,2
9616,90,Product Management ,1,Certifications ,<OTHER HERE>,,,2,,2
9617,90,Product Management ,1,Certifications ,<OTHER HERE>,,,2,,2
9618,90,Product Management ,3,General / UX Design,General,,7,2,1 - Develop,2
9619,90,Product Management ,3,General / UX Design,General,,7,2,1 - Develop,2
9620,90,Product Management ,3,General / UX Design,General,1,8,2,2 - Engage,2
9621,90,Product Management ,3,General / UX Design,General,1,8,2,2 - Engage,2
9622,90,Product Management ,3,General / UX Design,General,1,7,2,1 - Develop,2
9623,90,Product Management ,3,General / UX Design,UX Design,1,7,2,1 - Develop,2
9624,90,Product Management ,3,General / UX Design,UX Design,1,7,2,1 - Develop,2
9625,90,Product Management ,3,General / UX Design,UX Design,,6,2,0 - Avoid,2
9626,90,Product Management ,3,General / UX Design,UX Design,,7,2,0 - Avoid,2
9627,90,Product Management ,3,Strategy & Execution,Product strategy,1,8,2,1 - Develop,2
9628,90,Product Management ,3,Strategy & Execution,KPI definition,1,9,2,2 - Engage,2
9629,90,Product Management ,3,Strategy & Execution,Requirements definition,1,9,2,2 - Engage,2
9630,90,Product Management ,3,Strategy & Execution,Requirements prioritization,1,9,2,2 - Engage,2
9631,90,Product Management ,3,Strategy & Execution,Road-mapping,1,8,2,2 - Engage,2
9632,90,Product Management ,3,Strategy & Execution,Backlog refinement,1,7,2,2 - Engage,2
9633,90,Product Management ,3,Strategy & Execution,Business Case Creation and Budget Management,1,9,2,2 - Engage,2
9634,90,DIGITAL ENABLEMENT,4,MarTech,Analytics,1,9,2,,2
9635,90,DIGITAL ENABLEMENT,4,MarTech,Content Management Systems,,,2,,2
9636,90,DIGITAL ENABLEMENT,4,MarTech,A/B & Multi-Variate Testing,,,2,,2
9637,90,DIGITAL ENABLEMENT,4,MarTech,Personalization & Targeting Engines,,,2,,2
9638,90,DIGITAL ENABLEMENT,4,MarTech,Digital Asset Management,,,2,,2
9639,90,DIGITAL ENABLEMENT,4,MarTech,E-Mail / Marketing Automation Platforms,,,2,,2
9640,90,DIGITAL ENABLEMENT,4,MarTech,Data Management Platforms (DMP),,,2,,2
9641,90,DIGITAL ENABLEMENT,4,MarTech,Social Marketing Platforms,,,2,,2
9642,90,DIGITAL ENABLEMENT,4,MarTech,<OTHER HERE>,,,2,,2
9643,90,DIGITAL ENABLEMENT,4,MarTech,<OTHER HERE>,,,2,,2
9644,90,DIGITAL ENABLEMENT,4,MarTech,<OTHER HERE>,,,2,,2
9645,90,DIGITAL ENABLEMENT,4,e-Commerce,Core E-Commerce Platforms,,,2,,2
9646,90,DIGITAL ENABLEMENT,4,e-Commerce,Subscription Engines,,,2,,2
9647,90,DIGITAL ENABLEMENT,4,e-Commerce,Product Information Management (PIM),,,2,,2
9648,90,DIGITAL ENABLEMENT,4,e-Commerce,Search Engine,,,2,,2
9649,90,DIGITAL ENABLEMENT,4,e-Commerce,<OTHER HERE>,,,2,,2
9650,90,DIGITAL ENABLEMENT,4,e-Commerce,<OTHER HERE>,,,2,,2
9651,90,DIGITAL ENABLEMENT,4,e-Commerce,<OTHER HERE>,,,2,,2
9652,90,DIGITAL ENABLEMENT,4,CRM,CRM,,,2,,2
9653,90,DIGITAL ENABLEMENT,4,ERP,ERP,,,2,,2
9654,90,DIGITAL ENABLEMENT,4,Cloud,Cloud,,,2,,2
9655,90,DIGITAL ENABLEMENT,4,Mobile,Native,,,2,,2
9656,90,DIGITAL ENABLEMENT,4,Mobile,Hybrid,,,2,,2
9657,90,DIGITAL ENABLEMENT,2,General,Platform Architecture Design & Definition,,,2,,2
9658,90,DIGITAL ENABLEMENT,2,General,Platform Evaluation & Selection,,,2,,2
9659,90,DIGITAL ENABLEMENT,2,General,Enterprise Architecture Design & Definition,,,2,,2
9660,90,DIGITAL ENABLEMENT,2,General,Buy vs. Build Assessments,,,2,,2
9661,90,DIGITAL ENABLEMENT,2,General,Functional Architecture Design & Definition,,,2,,2
9662,90,DIGITAL ENABLEMENT,2,General,Technical Integration Design & Implementation,,,2,,2
9663,90,DIGITAL ENABLEMENT,2,General,Technical Specification Documentation,,,2,,2
9664,90,DIGITAL ENABLEMENT,2,General,Java / J2EE Development,,,2,,2
9665,90,DIGITAL ENABLEMENT,2,General,C# / .Net Development,,,2,,2
9666,90,DIGITAL ENABLEMENT,2,General,Scripting Technologies (Specify),,,2,,2
9667,90,DIGITAL ENABLEMENT,2,General,"Mobile App Development (Hybrid/Native, Specify)",,,2,,2
9668,90,DIGITAL ENABLEMENT,2,General,E-Commerce Catalog Design & Definition,,,2,,2
9669,90,DIGITAL ENABLEMENT,2,General,End-to-End Testing,,,2,,2
9670,90,DIGITAL ENABLEMENT,2,General,Performance Testing,,,2,,2
9671,90,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Percolate (Campaign Planning),,6,2,1 - Develop,2
9672,90,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Sprinklr (Campaign Planning),,6,2,1 - Develop,2
9673,90,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Adobe Analytics (Campaign Optimization),,6,2,1 - Develop,2
9674,90,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Tableau (Campaign Optimization),,6,2,1 - Develop,2
9675,90,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Pardot (Campaign Optimization),,6,2,1 - Develop,2
9676,90,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Salesforce (Leads),,6,2,1 - Develop,2
9677,90,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Marketo (Leads /Campaign Planning),,6,2,1 - Develop,2
9678,90,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Hubspot (Leads),,6,2,1 - Develop,2
9679,90,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,SugarCRM (Leads),,6,2,1 - Develop,2
9680,90,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Brightedge (SEO/SEM),,6,2,1 - Develop,2
9681,90,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,MOZ (SEO/SEM),,6,2,1 - Develop,2
9682,90,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Facebook Advertising/Engagement (Social),,6,2,1 - Develop,2
9683,90,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Twitter Advertising/Engagement (Social),,6,2,1 - Develop,2
9684,90,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Campaign planning campaign execution,,6,2,,2
9685,90,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Lead management,,6,2,,2
9686,90,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Order management Fulfillment,,6,2,,2
9687,90,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,SEO/SEM,,6,2,,2
9688,90,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Social,,6,2,,2
9689,90,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Display,,6,2,,2
